Date,Currency,Exchange
09-06-2018,EUR,0.8508
09-06-2018,GBP,0.7464
10-06-2018,USD,1.0
10-06-2018,CAD,1.2995
10-06-2018,AUD,1.3184
10-06-2018,EUR,0.8508
10-06-2018,GBP,0.7464
11-06-2018,USD,1.0
11-06-2018,CAD,1.3018
11-06-2018,AUD,1.3148
11-06-2018,EUR,0.8482
11-06-2018,GBP,0.7479
12-06-2018,USD,1.0
12-06-2018,CAD,1.3009
12-06-2018,AUD,1.3154
12-06-2018,EUR,0.8483
12-06-2018,GBP,0.748
13-06-2018,USD,1.0
13-06-2018,CAD,1.3017
13-06-2018,AUD,1.3181
13-06-2018,EUR,0.8501
13-06-2018,GBP,0.7498
14-06-2018,USD,1.0
14-06-2018,CAD,1.2977
14-06-2018,AUD,1.3226
14-06-2018,EUR,0.8525
14-06-2018,GBP,0.7475
15-06-2018,USD,1.0
15-06-2018,CAD,1.3128
15-06-2018,AUD,1.3382
15-06-2018,EUR,0.8624
15-06-2018,GBP,0.753
16-06-2018,USD,1.0
16-06-2018,CAD,1.3128
16-06-2018,AUD,1.3382
16-06-2018,EUR,0.8624
16-06-2018,GBP,0.753
17-06-2018,USD,1.0
17-06-2018,CAD,1.3128
17-06-2018,AUD,1.3382
17-06-2018,EUR,0.8624
17-06-2018,GBP,0.753
18-06-2018,USD,1.0
18-06-2018,CAD,1.3181
18-06-2018,AUD,1.3442
18-06-2018,EUR,0.8611
18-06-2018,GBP,0.7548
19-06-2018,USD,1.0
19-06-2018,CAD,1.3282
19-06-2018,AUD,1.3608
19-06-2018,EUR,0.867
19-06-2018,GBP,0.7603
20-06-2018,USD,1.0
20-06-2018,CAD,1.3299
20-06-2018,AUD,1.355
20-06-2018,EUR,0.8637
20-06-2018,GBP,0.759
21-06-2018,USD,1.0
21-06-2018,CAD,1.3331
21-06-2018,AUD,1.3576
21-06-2018,EUR,0.8667
21-06-2018,GBP,0.7572
22-06-2018,USD,1.0
22-06-2018,CAD,1.3272
22-06-2018,AUD,1.3462
22-06-2018,EUR,0.8585
22-06-2018,GBP,0.7526
23-06-2018,USD,1.0
23-06-2018,CAD,1.3272
23-06-2018,AUD,1.3462
23-06-2018,EUR,0.8585
23-06-2018,GBP,0.7526
24-06-2018,USD,1.0
24-06-2018,CAD,1.3272
24-06-2018,AUD,1.3462
24-06-2018,EUR,0.8585
24-06-2018,GBP,0.7526
25-06-2018,USD,1.0
25-06-2018,CAD,1.3284
25-06-2018,AUD,1.3455
25-06-2018,EUR,0.8547
25-06-2018,GBP,0.7525
26-06-2018,USD,1.0
26-06-2018,CAD,1.3322
26-06-2018,AUD,1.3518
26-06-2018,EUR,0.8568
26-06-2018,GBP,0.7553
27-06-2018,USD,1.0
27-06-2018,CAD,1.3295
27-06-2018,AUD,1.3537
27-06-2018,EUR,0.8609
27-06-2018,GBP,0.7591
28-06-2018,USD,1.0
28-06-2018,CAD,1.3294
28-06-2018,AUD,1.3622
28-06-2018,EUR,0.8633
28-06-2018,GBP,0.7642
29-06-2018,USD,1.0
29-06-2018,CAD,1.3246
29-06-2018,AUD,1.3542
29-06-2018,EUR,0.8578
29-06-2018,GBP,0.76
30-06-2018,USD,1.0
30-06-2018,CAD,1.3246
30-06-2018,AUD,1.3542
30-06-2018,EUR,0.8578
30-06-2018,GBP,0.76
01-07-2018,USD,1.0
01-07-2018,CAD,1.3246
01-07-2018,AUD,1.3542
01-07-2018,EUR,0.8578
01-07-2018,GBP,0.76
02-07-2018,USD,1.0
02-07-2018,CAD,1.3182
02-07-2018,AUD,1.3597
02-07-2018,EUR,0.8592
02-07-2018,GBP,0.7617
03-07-2018,USD,1.0
03-07-2018,CAD,1.3154
03-07-2018,AUD,1.3511
03-07-2018,EUR,0.8573
03-07-2018,GBP,0.7574
04-07-2018,USD,1.0
04-07-2018,CAD,1.3147
04-07-2018,AUD,1.354
04-07-2018,EUR,0.859
04-07-2018,GBP,0.7568
05-07-2018,USD,1.0
05-07-2018,CAD,1.313
05-07-2018,AUD,1.3512
05-07-2018,EUR,0.854
05-07-2018,GBP,0.7542
06-07-2018,USD,1.0
06-07-2018,CAD,1.3133
06-07-2018,AUD,1.3484
06-07-2018,EUR,0.853
06-07-2018,GBP,0.7557
07-07-2018,USD,1.0
07-07-2018,CAD,1.3133
07-07-2018,AUD,1.3484
07-07-2018,EUR,0.853
07-07-2018,GBP,0.7557
08-07-2018,USD,1.0
08-07-2018,CAD,1.3133
08-07-2018,AUD,1.3484
08-07-2018,EUR,0.853
08-07-2018,GBP,0.7557
09-07-2018,USD,1.0
09-07-2018,CAD,1.3076
09-07-2018,AUD,1.3364
09-07-2018,EUR,0.8482
09-07-2018,GBP,0.7494
10-07-2018,USD,1.0
10-07-2018,CAD,1.3132
10-07-2018,AUD,1.3437
10-07-2018,EUR,0.8538
10-07-2018,GBP,0.7542
11-07-2018,USD,1.0
11-07-2018,CAD,1.3141
11-07-2018,AUD,1.3523
11-07-2018,EUR,0.8522
11-07-2018,GBP,0.754
12-07-2018,USD,1.0
12-07-2018,CAD,1.3183
12-07-2018,AUD,1.3534
12-07-2018,EUR,0.8578
12-07-2018,GBP,0.7571
13-07-2018,USD,1.0
13-07-2018,CAD,1.3191
13-07-2018,AUD,1.3539
13-07-2018,EUR,0.8589
13-07-2018,GBP,0.76
14-07-2018,USD,1.0
14-07-2018,CAD,1.3191
14-07-2018,AUD,1.3539
14-07-2018,EUR,0.8589
14-07-2018,GBP,0.76
15-07-2018,USD,1.0
15-07-2018,CAD,1.3191
15-07-2018,AUD,1.3539
15-07-2018,EUR,0.8589
15-07-2018,GBP,0.76
16-07-2018,USD,1.0
16-07-2018,CAD,1.3139
16-07-2018,AUD,1.3458
16-07-2018,EUR,0.8532
16-07-2018,GBP,0.7532
17-07-2018,USD,1.0
17-07-2018,CAD,1.3157
17-07-2018,AUD,1.3505
17-07-2018,EUR,0.8542
17-07-2018,GBP,0.7579
18-07-2018,USD,1.0
18-07-2018,CAD,1.3254
18-07-2018,AUD,1.3603
18-07-2018,EUR,0.8613
18-07-2018,GBP,0.7675
19-07-2018,USD,1.0
19-07-2018,CAD,1.3247
19-07-2018,AUD,1.3638
19-07-2018,EUR,0.863
19-07-2018,GBP,0.7706
20-07-2018,USD,1.0
20-07-2018,CAD,1.3233
20-07-2018,AUD,1.3554
20-07-2018,EUR,0.8569
20-07-2018,GBP,0.7665
21-07-2018,USD,1.0
21-07-2018,CAD,1.3233
21-07-2018,AUD,1.3554
21-07-2018,EUR,0.8569
21-07-2018,GBP,0.7665
22-07-2018,USD,1.0
22-07-2018,CAD,1.3233
22-07-2018,AUD,1.3554
22-07-2018,EUR,0.8569
22-07-2018,GBP,0.7665
23-07-2018,USD,1.0
23-07-2018,CAD,1.3133
23-07-2018,AUD,1.3504
23-07-2018,EUR,0.8535
23-07-2018,GBP,0.7611
24-07-2018,USD,1.0
24-07-2018,CAD,1.315
24-07-2018,AUD,1.3495
24-07-2018,EUR,0.8543
24-07-2018,GBP,0.7618
25-07-2018,USD,1.0
25-07-2018,CAD,1.3123
25-07-2018,AUD,1.3487
25-07-2018,EUR,0.8554
25-07-2018,GBP,0.7601
26-07-2018,USD,1.0
26-07-2018,CAD,1.3048
26-07-2018,AUD,1.3479
26-07-2018,EUR,0.8535
26-07-2018,GBP,0.7584
27-07-2018,USD,1.0
27-07-2018,CAD,1.3069
27-07-2018,AUD,1.3561
27-07-2018,EUR,0.8602
27-07-2018,GBP,0.7641
28-07-2018,USD,1.0
28-07-2018,CAD,1.3069
28-07-2018,AUD,1.3561
28-07-2018,EUR,0.8602
28-07-2018,GBP,0.7641
29-07-2018,USD,1.0
29-07-2018,CAD,1.3069
29-07-2018,AUD,1.3561
29-07-2018,EUR,0.8602
29-07-2018,GBP,0.7641
30-07-2018,USD,1.0
30-07-2018,CAD,1.3048
30-07-2018,AUD,1.3518
30-07-2018,EUR,0.8559
30-07-2018,GBP,0.7623
31-07-2018,USD,1.0
31-07-2018,CAD,1.3035
31-07-2018,AUD,1.3466
31-07-2018,EUR,0.8521
31-07-2018,GBP,0.7602
01-08-2018,USD,1.0
01-08-2018,CAD,1.3022
01-08-2018,AUD,1.3481
01-08-2018,EUR,0.855
01-08-2018,GBP,0.7613
02-08-2018,USD,1.0
02-08-2018,CAD,1.3036
02-08-2018,AUD,1.3584
02-08-2018,EUR,0.8608
02-08-2018,GBP,0.7674
03-08-2018,USD,1.0
03-08-2018,CAD,1.3018
03-08-2018,AUD,1.3539
03-08-2018,EUR,0.863
03-08-2018,GBP,0.7685
04-08-2018,USD,1.0
04-08-2018,CAD,1.3018
04-08-2018,AUD,1.3539
04-08-2018,EUR,0.863
04-08-2018,GBP,0.7685
05-08-2018,USD,1.0
05-08-2018,CAD,1.3018
05-08-2018,AUD,1.3539
05-08-2018,EUR,0.863
05-08-2018,GBP,0.7685
06-08-2018,USD,1.0
06-08-2018,CAD,1.3023
06-08-2018,AUD,1.354
06-08-2018,EUR,0.8663
06-08-2018,GBP,0.7735
07-08-2018,USD,1.0
07-08-2018,CAD,1.2969
07-08-2018,AUD,1.3445
07-08-2018,EUR,0.8619
07-08-2018,GBP,0.7713
08-08-2018,USD,1.0
08-08-2018,CAD,1.308
08-08-2018,AUD,1.3502
08-08-2018,EUR,0.8629
08-08-2018,GBP,0.7773
09-08-2018,USD,1.0
09-08-2018,CAD,1.3035
09-08-2018,AUD,1.3479
09-08-2018,EUR,0.8626
09-08-2018,GBP,0.7758
10-08-2018,USD,1.0
10-08-2018,CAD,1.3095
10-08-2018,AUD,1.3683
10-08-2018,EUR,0.8729
10-08-2018,GBP,0.7828
11-08-2018,USD,1.0
11-08-2018,CAD,1.3095
11-08-2018,AUD,1.3683
11-08-2018,EUR,0.8729
11-08-2018,GBP,0.7828
12-08-2018,USD,1.0
12-08-2018,CAD,1.3095
12-08-2018,AUD,1.3683
12-08-2018,EUR,0.8729
12-08-2018,GBP,0.7828
13-08-2018,USD,1.0
13-08-2018,CAD,1.3151
13-08-2018,AUD,1.3742
13-08-2018,EUR,0.877
13-08-2018,GBP,0.7834
14-08-2018,USD,1.0
14-08-2018,CAD,1.3071
14-08-2018,AUD,1.3761
14-08-2018,EUR,0.8767
14-08-2018,GBP,0.7829
15-08-2018,USD,1.0
15-08-2018,CAD,1.3102
15-08-2018,AUD,1.3841
15-08-2018,EUR,0.8833
15-08-2018,GBP,0.7873
16-08-2018,USD,1.0
16-08-2018,CAD,1.3142
16-08-2018,AUD,1.3762
16-08-2018,EUR,0.8795
16-08-2018,GBP,0.7871
17-08-2018,USD,1.0
17-08-2018,CAD,1.3147
17-08-2018,AUD,1.3756
17-08-2018,EUR,0.8779
17-08-2018,GBP,0.7864
18-08-2018,USD,1.0
18-08-2018,CAD,1.3147
18-08-2018,AUD,1.3756
18-08-2018,EUR,0.8779
18-08-2018,GBP,0.7864
19-08-2018,USD,1.0
19-08-2018,CAD,1.3147
19-08-2018,AUD,1.3756
19-08-2018,EUR,0.8779
19-08-2018,GBP,0.7864
20-08-2018,USD,1.0
20-08-2018,CAD,1.3071
20-08-2018,AUD,1.3687
20-08-2018,EUR,0.8757
20-08-2018,GBP,0.7835
21-08-2018,USD,1.0
21-08-2018,CAD,1.3022
21-08-2018,AUD,1.3612
21-08-2018,EUR,0.8694
21-08-2018,GBP,0.7802
22-08-2018,USD,1.0
22-08-2018,CAD,1.3022
22-08-2018,AUD,1.3589
22-08-2018,EUR,0.8609
22-08-2018,GBP,0.7742
23-08-2018,USD,1.0
23-08-2018,CAD,1.3031
23-08-2018,AUD,1.3721
23-08-2018,EUR,0.8636
23-08-2018,GBP,0.7762
24-08-2018,USD,1.0
24-08-2018,CAD,1.3068
24-08-2018,AUD,1.3693
24-08-2018,EUR,0.863
24-08-2018,GBP,0.7784
25-08-2018,USD,1.0
25-08-2018,CAD,1.3068
25-08-2018,AUD,1.3693
25-08-2018,EUR,0.863
25-08-2018,GBP,0.7784
26-08-2018,USD,1.0
26-08-2018,CAD,1.3068
26-08-2018,AUD,1.3693
26-08-2018,EUR,0.863
26-08-2018,GBP,0.7784
27-08-2018,USD,1.0
27-08-2018,CAD,1.3051
27-08-2018,AUD,1.3656
27-08-2018,EUR,0.8596
27-08-2018,GBP,0.7768
28-08-2018,USD,1.0
28-08-2018,CAD,1.2919
28-08-2018,AUD,1.3599
28-08-2018,EUR,0.854
28-08-2018,GBP,0.7744
29-08-2018,USD,1.0
29-08-2018,CAD,1.2944
29-08-2018,AUD,1.3713
29-08-2018,EUR,0.8576
29-08-2018,GBP,0.7762
30-08-2018,USD,1.0
30-08-2018,CAD,1.2929
30-08-2018,AUD,1.3697
30-08-2018,EUR,0.8553
30-08-2018,GBP,0.7677
31-08-2018,USD,1.0
31-08-2018,CAD,1.3039
31-08-2018,AUD,1.3843
31-08-2018,EUR,0.8583
31-08-2018,GBP,0.7702
01-09-2018,USD,1.0
01-09-2018,CAD,1.3039
01-09-2018,AUD,1.3843
01-09-2018,EUR,0.8583
01-09-2018,GBP,0.7702
02-09-2018,USD,1.0
02-09-2018,CAD,1.3039
02-09-2018,AUD,1.3843
02-09-2018,EUR,0.8583
02-09-2018,GBP,0.7702
03-09-2018,USD,1.0
03-09-2018,CAD,1.3072
03-09-2018,AUD,1.3876
03-09-2018,EUR,0.8614
03-09-2018,GBP,0.7766
04-09-2018,USD,1.0
04-09-2018,CAD,1.3176
04-09-2018,AUD,1.3917
04-09-2018,EUR,0.8649
04-09-2018,GBP,0.7789
05-09-2018,USD,1.0
05-09-2018,CAD,1.3178
05-09-2018,AUD,1.3939
05-09-2018,EUR,0.8634
05-09-2018,GBP,0.7799
06-09-2018,USD,1.0
06-09-2018,CAD,1.3184
06-09-2018,AUD,1.3894
06-09-2018,EUR,0.8595
06-09-2018,GBP,0.7721
07-09-2018,USD,1.0
07-09-2018,CAD,1.3119
07-09-2018,AUD,1.3964
07-09-2018,EUR,0.861
07-09-2018,GBP,0.7686
08-09-2018,USD,1.0
08-09-2018,CAD,1.3119
08-09-2018,AUD,1.3964
08-09-2018,EUR,0.861
08-09-2018,GBP,0.7686
09-09-2018,USD,1.0
09-09-2018,CAD,1.3119
09-09-2018,AUD,1.3964
09-09-2018,EUR,0.861
09-09-2018,GBP,0.7686
10-09-2018,USD,1.0
10-09-2018,CAD,1.3195
10-09-2018,AUD,1.405
10-09-2018,EUR,0.8642
10-09-2018,GBP,0.7721
11-09-2018,USD,1.0
11-09-2018,CAD,1.316
11-09-2018,AUD,1.4092
11-09-2018,EUR,0.864
11-09-2018,GBP,0.7696
12-09-2018,USD,1.0
12-09-2018,CAD,1.3066
12-09-2018,AUD,1.4042
12-09-2018,EUR,0.8632
12-09-2018,GBP,0.7685
13-09-2018,USD,1.0
13-09-2018,CAD,1.3005
13-09-2018,AUD,1.3913
13-09-2018,EUR,0.8606
13-09-2018,GBP,0.7659
14-09-2018,USD,1.0
14-09-2018,CAD,1.3009
14-09-2018,AUD,1.3911
14-09-2018,EUR,0.8555
14-09-2018,GBP,0.7634
15-09-2018,USD,1.0
15-09-2018,CAD,1.3009
15-09-2018,AUD,1.3911
15-09-2018,EUR,0.8555
15-09-2018,GBP,0.7634
16-09-2018,USD,1.0
16-09-2018,CAD,1.3009
16-09-2018,AUD,1.3911
16-09-2018,EUR,0.8555
16-09-2018,GBP,0.7634
17-09-2018,USD,1.0
17-09-2018,CAD,1.3018
17-09-2018,AUD,1.393
17-09-2018,EUR,0.8568
17-09-2018,GBP,0.7615
18-09-2018,USD,1.0
18-09-2018,CAD,1.3026
18-09-2018,AUD,1.3887
18-09-2018,EUR,0.8549
18-09-2018,GBP,0.7606
19-09-2018,USD,1.0
19-09-2018,CAD,1.2973
19-09-2018,AUD,1.3807
19-09-2018,EUR,0.8571
19-09-2018,GBP,0.7612
20-09-2018,USD,1.0
20-09-2018,CAD,1.2893
20-09-2018,AUD,1.3729
20-09-2018,EUR,0.8497
20-09-2018,GBP,0.7527
21-09-2018,USD,1.0
21-09-2018,CAD,1.2924
21-09-2018,AUD,1.3738
21-09-2018,EUR,0.8504
21-09-2018,GBP,0.7603
22-09-2018,USD,1.0
22-09-2018,CAD,1.2924
22-09-2018,AUD,1.3738
22-09-2018,EUR,0.8504
22-09-2018,GBP,0.7603
23-09-2018,USD,1.0
23-09-2018,CAD,1.2924
23-09-2018,AUD,1.3738
23-09-2018,EUR,0.8504
23-09-2018,GBP,0.7603
24-09-2018,USD,1.0
24-09-2018,CAD,1.2937
24-09-2018,AUD,1.3749
24-09-2018,EUR,0.8494
24-09-2018,GBP,0.7599
25-09-2018,USD,1.0
25-09-2018,CAD,1.2959
25-09-2018,AUD,1.3784
25-09-2018,EUR,0.8491
25-09-2018,GBP,0.7593
26-09-2018,USD,1.0
26-09-2018,CAD,1.2962
26-09-2018,AUD,1.3804
26-09-2018,EUR,0.852
26-09-2018,GBP,0.759
27-09-2018,USD,1.0
27-09-2018,CAD,1.307
27-09-2018,AUD,1.3838
27-09-2018,EUR,0.8542
27-09-2018,GBP,0.76
28-09-2018,USD,1.0
28-09-2018,CAD,1.3013
28-09-2018,AUD,1.3863
28-09-2018,EUR,0.8639
28-09-2018,GBP,0.7665
29-09-2018,USD,1.0
29-09-2018,CAD,1.3013
29-09-2018,AUD,1.3863
29-09-2018,EUR,0.8639
29-09-2018,GBP,0.7665
30-09-2018,USD,1.0
30-09-2018,CAD,1.3013
30-09-2018,AUD,1.3863
30-09-2018,EUR,0.8639
30-09-2018,GBP,0.7665
01-10-2018,USD,1.0
01-10-2018,CAD,1.281
01-10-2018,AUD,1.3846
01-10-2018,EUR,0.8616
01-10-2018,GBP,0.7675
02-10-2018,USD,1.0
02-10-2018,CAD,1.2817
02-10-2018,AUD,1.3931
02-10-2018,EUR,0.8663
02-10-2018,GBP,0.7714
03-10-2018,USD,1.0
03-10-2018,CAD,1.2833
03-10-2018,AUD,1.3982
03-10-2018,EUR,0.866
03-10-2018,GBP,0.7698
04-10-2018,USD,1.0
04-10-2018,CAD,1.2867
04-10-2018,AUD,1.4114
04-10-2018,EUR,0.8694
04-10-2018,GBP,0.7701
05-10-2018,USD,1.0
05-10-2018,CAD,1.2917
05-10-2018,AUD,1.414
05-10-2018,EUR,0.8691
05-10-2018,GBP,0.7663
06-10-2018,USD,1.0
06-10-2018,CAD,1.2917
06-10-2018,AUD,1.414
06-10-2018,EUR,0.8691
06-10-2018,GBP,0.7663
07-10-2018,USD,1.0
07-10-2018,CAD,1.2917
07-10-2018,AUD,1.414
07-10-2018,EUR,0.8691
07-10-2018,GBP,0.7663
08-10-2018,USD,1.0
08-10-2018,CAD,1.2994
08-10-2018,AUD,1.4151
08-10-2018,EUR,0.8712
08-10-2018,GBP,0.7668
09-10-2018,USD,1.0
09-10-2018,CAD,1.2996
09-10-2018,AUD,1.417
09-10-2018,EUR,0.8745
09-10-2018,GBP,0.7668
10-10-2018,USD,1.0
10-10-2018,CAD,1.2963
10-10-2018,AUD,1.4092
10-10-2018,EUR,0.8696
10-10-2018,GBP,0.7604
11-10-2018,USD,1.0
11-10-2018,CAD,1.3047
11-10-2018,AUD,1.4094
11-10-2018,EUR,0.8639
11-10-2018,GBP,0.7559
12-10-2018,USD,1.0
12-10-2018,CAD,1.3007
12-10-2018,AUD,1.4028
12-10-2018,EUR,0.864
12-10-2018,GBP,0.7572
13-10-2018,USD,1.0
13-10-2018,CAD,1.3007
13-10-2018,AUD,1.4028
13-10-2018,EUR,0.864
13-10-2018,GBP,0.7572
14-10-2018,USD,1.0
14-10-2018,CAD,1.3007
14-10-2018,AUD,1.4028
14-10-2018,EUR,0.864
14-10-2018,GBP,0.7572
15-10-2018,USD,1.0
15-10-2018,CAD,1.3026
15-10-2018,AUD,1.4015
15-10-2018,EUR,0.8635
15-10-2018,GBP,0.7603
16-10-2018,USD,1.0
16-10-2018,CAD,1.2954
16-10-2018,AUD,1.4018
16-10-2018,EUR,0.863
16-10-2018,GBP,0.756
17-10-2018,USD,1.0
17-10-2018,CAD,1.2972
17-10-2018,AUD,1.4042
17-10-2018,EUR,0.8673
17-10-2018,GBP,0.7627
18-10-2018,USD,1.0
18-10-2018,CAD,1.3046
18-10-2018,AUD,1.401
18-10-2018,EUR,0.8692
18-10-2018,GBP,0.7635
19-10-2018,USD,1.0
19-10-2018,CAD,1.3031
19-10-2018,AUD,1.4006
19-10-2018,EUR,0.8718
19-10-2018,GBP,0.7674
20-10-2018,USD,1.0
20-10-2018,CAD,1.3031
20-10-2018,AUD,1.4006
20-10-2018,EUR,0.8718
20-10-2018,GBP,0.7674
21-10-2018,USD,1.0
21-10-2018,CAD,1.3031
21-10-2018,AUD,1.4006
21-10-2018,EUR,0.8718
21-10-2018,GBP,0.7674
22-10-2018,USD,1.0
22-10-2018,CAD,1.3089
22-10-2018,AUD,1.4081
22-10-2018,EUR,0.87
22-10-2018,GBP,0.7693
23-10-2018,USD,1.0
23-10-2018,CAD,1.3109
23-10-2018,AUD,1.4151
23-10-2018,EUR,0.8712
23-10-2018,GBP,0.7676
24-10-2018,USD,1.0
24-10-2018,CAD,1.3083
24-10-2018,AUD,1.4107
24-10-2018,EUR,0.878
24-10-2018,GBP,0.7747
25-10-2018,USD,1.0
25-10-2018,CAD,1.3046
25-10-2018,AUD,1.4099
25-10-2018,EUR,0.876
25-10-2018,GBP,0.7755
26-10-2018,USD,1.0
26-10-2018,CAD,1.3148
26-10-2018,AUD,1.4228
26-10-2018,EUR,0.8814
26-10-2018,GBP,0.7817
27-10-2018,USD,1.0
27-10-2018,CAD,1.3148
27-10-2018,AUD,1.4228
27-10-2018,EUR,0.8814
27-10-2018,GBP,0.7817
28-10-2018,USD,1.0
28-10-2018,CAD,1.3148
28-10-2018,AUD,1.4228
28-10-2018,EUR,0.8814
28-10-2018,GBP,0.7817
29-10-2018,USD,1.0
29-10-2018,CAD,1.3107
29-10-2018,AUD,1.4112
29-10-2018,EUR,0.8787
29-10-2018,GBP,0.7801
30-10-2018,USD,1.0
30-10-2018,CAD,1.3138
30-10-2018,AUD,1.4092
30-10-2018,EUR,0.8794
30-10-2018,GBP,0.7839
31-10-2018,USD,1.0
31-10-2018,CAD,1.3126
31-10-2018,AUD,1.4112
31-10-2018,EUR,0.8835
31-10-2018,GBP,0.7852
01-11-2018,USD,1.0
01-11-2018,CAD,1.3082
01-11-2018,AUD,1.3918
01-11-2018,EUR,0.8777
01-11-2018,GBP,0.7739
02-11-2018,USD,1.0
02-11-2018,CAD,1.31
02-11-2018,AUD,1.3874
02-11-2018,EUR,0.8759
02-11-2018,GBP,0.7696
03-11-2018,USD,1.0
03-11-2018,CAD,1.31
03-11-2018,AUD,1.3874
03-11-2018,EUR,0.8759
03-11-2018,GBP,0.7696
04-11-2018,USD,1.0
04-11-2018,CAD,1.31
04-11-2018,AUD,1.3874
04-11-2018,EUR,0.8759
04-11-2018,GBP,0.7696
05-11-2018,USD,1.0
05-11-2018,CAD,1.3093
05-11-2018,AUD,1.3899
05-11-2018,EUR,0.8795
05-11-2018,GBP,0.7699
06-11-2018,USD,1.0
06-11-2018,CAD,1.3122
06-11-2018,AUD,1.3816
06-11-2018,EUR,0.875
06-11-2018,GBP,0.764
07-11-2018,USD,1.0
07-11-2018,CAD,1.3075
07-11-2018,AUD,1.3711
07-11-2018,EUR,0.8705
07-11-2018,GBP,0.7609
08-11-2018,USD,1.0
08-11-2018,CAD,1.3106
08-11-2018,AUD,1.3715
08-11-2018,EUR,0.8754
08-11-2018,GBP,0.763
09-11-2018,USD,1.0
09-11-2018,CAD,1.3193
09-11-2018,AUD,1.3805
09-11-2018,EUR,0.8814
09-11-2018,GBP,0.7673
10-11-2018,USD,1.0
10-11-2018,CAD,1.3193
10-11-2018,AUD,1.3805
10-11-2018,EUR,0.8814
10-11-2018,GBP,0.7673
11-11-2018,USD,1.0
11-11-2018,CAD,1.3193
11-11-2018,AUD,1.3805
11-11-2018,EUR,0.8814
11-11-2018,GBP,0.7673
12-11-2018,USD,1.0
12-11-2018,CAD,1.3203
12-11-2018,AUD,1.3869
12-11-2018,EUR,0.8877
12-11-2018,GBP,0.7773
13-11-2018,USD,1.0
13-11-2018,CAD,1.3221
13-11-2018,AUD,1.3878
13-11-2018,EUR,0.888
13-11-2018,GBP,0.7721
14-11-2018,USD,1.0
14-11-2018,CAD,1.3223
14-11-2018,AUD,1.3861
14-11-2018,EUR,0.8853
14-11-2018,GBP,0.7706
15-11-2018,USD,1.0
15-11-2018,CAD,1.3223
15-11-2018,AUD,1.3767
15-11-2018,EUR,0.8846
15-11-2018,GBP,0.7817
16-11-2018,USD,1.0
16-11-2018,CAD,1.3181
16-11-2018,AUD,1.377
16-11-2018,EUR,0.8814
16-11-2018,GBP,0.7787
17-11-2018,USD,1.0
17-11-2018,CAD,1.3181
17-11-2018,AUD,1.377
17-11-2018,EUR,0.8814
17-11-2018,GBP,0.7787
18-11-2018,USD,1.0
18-11-2018,CAD,1.3181
18-11-2018,AUD,1.377
18-11-2018,EUR,0.8814
18-11-2018,GBP,0.7787
19-11-2018,USD,1.0
19-11-2018,CAD,1.3175
19-11-2018,AUD,1.3704
19-11-2018,EUR,0.8751
19-11-2018,GBP,0.7796
20-11-2018,USD,1.0
20-11-2018,CAD,1.3196
20-11-2018,AUD,1.3757
20-11-2018,EUR,0.8756
20-11-2018,GBP,0.7785
21-11-2018,USD,1.0
21-11-2018,CAD,1.3274
21-11-2018,AUD,1.3783
21-11-2018,EUR,0.8765
21-11-2018,GBP,0.781
22-11-2018,USD,1.0
22-11-2018,CAD,1.3219
22-11-2018,AUD,1.3787
22-11-2018,EUR,0.877
22-11-2018,GBP,0.777
23-11-2018,USD,1.0
23-11-2018,CAD,1.323
23-11-2018,AUD,1.3837
23-11-2018,EUR,0.8809
23-11-2018,GBP,0.7794
24-11-2018,USD,1.0
24-11-2018,CAD,1.323
24-11-2018,AUD,1.3837
24-11-2018,EUR,0.8809
24-11-2018,GBP,0.7794
25-11-2018,USD,1.0
25-11-2018,CAD,1.323
25-11-2018,AUD,1.3837
25-11-2018,EUR,0.8809
25-11-2018,GBP,0.7794
26-11-2018,USD,1.0
26-11-2018,CAD,1.321
26-11-2018,AUD,1.3785
26-11-2018,EUR,0.88
26-11-2018,GBP,0.7783
27-11-2018,USD,1.0
27-11-2018,CAD,1.3257
27-11-2018,AUD,1.3799
27-11-2018,EUR,0.8828
27-11-2018,GBP,0.7834
28-11-2018,USD,1.0
28-11-2018,CAD,1.3325
28-11-2018,AUD,1.382
28-11-2018,EUR,0.8862
28-11-2018,GBP,0.782
29-11-2018,USD,1.0
29-11-2018,CAD,1.3276
29-11-2018,AUD,1.3634
29-11-2018,EUR,0.8782
29-11-2018,GBP,0.7828
30-11-2018,USD,1.0
30-11-2018,CAD,1.3308
30-11-2018,AUD,1.3703
30-11-2018,EUR,0.8804
30-11-2018,GBP,0.7841
01-12-2018,USD,1.0
01-12-2018,CAD,1.3308
01-12-2018,AUD,1.3703
01-12-2018,EUR,0.8804
01-12-2018,GBP,0.7841
02-12-2018,USD,1.0
02-12-2018,CAD,1.3308
02-12-2018,AUD,1.3703
02-12-2018,EUR,0.8804
02-12-2018,GBP,0.7841
03-12-2018,USD,1.0
03-12-2018,CAD,1.3176
03-12-2018,AUD,1.3549
03-12-2018,EUR,0.8825
03-12-2018,GBP,0.7867
04-12-2018,USD,1.0
04-12-2018,CAD,1.3175
04-12-2018,AUD,1.3543
04-12-2018,EUR,0.8765
04-12-2018,GBP,0.7806
05-12-2018,USD,1.0
05-12-2018,CAD,1.3278
05-12-2018,AUD,1.3712
05-12-2018,EUR,0.8807
05-12-2018,GBP,0.7829
06-12-2018,USD,1.0
06-12-2018,CAD,1.3416
06-12-2018,AUD,1.3871
06-12-2018,EUR,0.881
